キャンペーンのパフォーマンス
2021年1月1日 - 2026年6月15日
時間帯,曜日,キャンペーン,クリック数,表示回数,クリック率,通貨コード,平均クリック単価,費用,コンバージョン,コンバージョン率,コンバージョン単価
4,水曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
4,木曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
4,金曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
4,土曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
4,日曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
4,日曜日,【CP】検索_リースバックコンサル,2,59,3.39%,JPY,12938,25876,1.00,50.00%,25876
4,月曜日,【CP】検索_リースバックコンサル,5,55,9.09%,JPY,2772,13862,0.00,0.00%,0
4,火曜日,【CP】検索_リースバックコンサル,13,67,19.40%,JPY,2220,28857,1.00,7.69%,28857
4,水曜日,【CP】検索_リースバックコンサル,8,116,6.90%,JPY,1800,14398,0.00,0.00%,0
4,木曜日,【CP】検索_リースバックコンサル,8,126,6.35%,JPY,3162,25295,0.00,0.00%,0
4,金曜日,【CP】検索_リースバックコンサル,8,87,9.20%,JPY,2413,19300,1.00,12.50%,19300
4,土曜日,【CP】検索_リースバックコンサル,6,94,6.38%,JPY,4163,24979,0.00,0.00%,0
4,日曜日,【CP】P-MAX_リースバックコンサル,1,122,0.82%,JPY,147,147,0.00,0.00%,0
4,月曜日,【CP】P-MAX_リースバックコンサル,1,138,0.72%,JPY,147,147,0.00,0.00%,0
4,火曜日,【CP】P-MAX_リースバックコンサル,3,100,3.00%,JPY,197,591,0.00,0.00%,0
4,水曜日,【CP】P-MAX_リースバックコンサル,5,111,4.50%,JPY,171,854,0.00,0.00%,0
4,木曜日,【CP】P-MAX_リースバックコンサル,3,142,2.11%,JPY,50,150,0.00,0.00%,0
4,金曜日,【CP】P-MAX_リースバックコンサル,1,70,1.43%,JPY,2165,2165,0.00,0.00%,0
4,土曜日,【CP】P-MAX_リースバックコンサル,1,68,1.47%,JPY,127,127,0.00,0.00%,0
4,日曜日,【CP】リマーケティング_リースバックコンサル,1,293,0.34%,JPY,7,7,0.00,0.00%,0
4,月曜日,【CP】リマーケティング_リースバックコンサル,1,113,0.88%,JPY,29,29,0.00,0.00%,0
4,火曜日,【CP】リマーケティング_リースバックコンサル,3,85,3.53%,JPY,10,29,0.00,0.00%,0
4,水曜日,【CP】リマーケティング_リースバックコンサル,0,82,0.00%,JPY,0,0,0.00,0,0
4,木曜日,【CP】リマーケティング_リースバックコンサル,30,"2,545",1.18%,JPY,7,206,0.00,0.00%,0
4,金曜日,【CP】リマーケティング_リースバックコンサル,2,147,1.36%,JPY,2,4,0.00,0.00%,0
4,土曜日,【CP】リマーケティング_リースバックコンサル,0,48,0.00%,JPY,0,0,0.00,0,0
4,日曜日,【CP】検索_「リースバック」完全一致のみ,2,5,40.00%,JPY,25922,51844,1.00,50.00%,51844
4,月曜日,【CP】検索_「リースバック」完全一致のみ,0,6,0.00%,JPY,0,0,0.00,0,0
4,水曜日,【CP】検索_「リースバック」完全一致のみ,0,2,0.00%,JPY,0,0,0.00,0,0
4,金曜日,【CP】検索_「リースバック」完全一致のみ,0,6,0.00%,JPY,0,0,0.00,0,0
4,土曜日,【CP】検索_「リースバック」完全一致のみ,0,1,0.00%,JPY,0,0,0.00,0,0
4,日曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,月曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,火曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,水曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,木曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,金曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,土曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
4,日曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,月曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,火曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,水曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,木曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,金曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,土曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
4,日曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,月曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,火曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,水曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,木曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,金曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
4,土曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,01_指名,0,1,0.00%,JPY,0,0,0.00,0,0
5,土曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,※終了※02_一般,1,4,25.00%,JPY,2136,2136,0.00,0.00%,0
5,月曜日,※終了※02_一般,0,2,0.00%,JPY,0,0,0.00,0,0
5,火曜日,※終了※02_一般,0,2,0.00%,JPY,0,0,0.00,0,0
5,水曜日,※終了※02_一般,0,10,0.00%,JPY,0,0,0.00,0,0
5,木曜日,※終了※02_一般,0,4,0.00%,JPY,0,0,0.00,0,0
5,金曜日,※終了※02_一般,1,8,12.50%,JPY,1531,1531,0.00,0.00%,0
5,土曜日,※終了※02_一般,0,3,0.00%,JPY,0,0,0.00,0,0
5,月曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック複合KW,0,2,0.00%,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック複合KW,0,1,0.00%,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック単一KW,0,4,0.00%,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
5,月曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
5,金曜日,02_一般｜リースバック＋比較,0,3,0.00%,JPY,0,0,0.00,0,0
5,土曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致,1,34,2.94%,JPY,1800,1800,0.00,0.00%,0
5,月曜日,02_一般／リースバック-部分一致,2,46,4.35%,JPY,479,957,0.00,0.00%,0
5,火曜日,02_一般／リースバック-部分一致,2,22,9.09%,JPY,612,1223,0.00,0.00%,0
5,水曜日,02_一般／リースバック-部分一致,0,20,0.00%,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致,1,8,12.50%,JPY,402,402,0.00,0.00%,0
5,金曜日,02_一般／リースバック-部分一致,1,30,3.33%,JPY,203,203,0.00,0.00%,0
5,土曜日,02_一般／リースバック-部分一致,1,30,3.33%,JPY,168,168,0.00,0.00%,0
5,日曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,2,0.00%,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜再々構築 #5,2,10,20.00%,JPY,623,1245,0.00,0.00%,0
5,金曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,L2_一般｜リースバック - LP06,0,10,0.00%,JPY,0,0,0.00,0,0
5,月曜日,L2_一般｜リースバック - LP06,2,17,11.76%,JPY,115,230,0.00,0.00%,0
5,火曜日,L2_一般｜リースバック - LP06,1,25,4.00%,JPY,228,228,0.00,0.00%,0
5,水曜日,L2_一般｜リースバック - LP06,3,80,3.75%,JPY,104,311,0.00,0.00%,0
5,木曜日,L2_一般｜リースバック - LP06,2,7,28.57%,JPY,1550,3099,0.00,0.00%,0
5,金曜日,L2_一般｜リースバック - LP06,1,12,8.33%,JPY,159,159,0.00,0.00%,0
5,土曜日,L2_一般｜リースバック - LP06,0,8,0.00%,JPY,0,0,0.00,0,0
5,日曜日,L2_一般｜リースバック - LP07,1,30,3.33%,JPY,396,396,0.00,0.00%,0
5,月曜日,L2_一般｜リースバック - LP07,0,17,0.00%,JPY,0,0,0.00,0,0
5,火曜日,L2_一般｜リースバック - LP07,3,52,5.77%,JPY,153,458,0.00,0.00%,0
5,水曜日,L2_一般｜リースバック - LP07,0,8,0.00%,JPY,0,0,0.00,0,0
5,木曜日,L2_一般｜リースバック - LP07,0,9,0.00%,JPY,0,0,0.00,0,0
5,金曜日,L2_一般｜リースバック - LP07,1,17,5.88%,JPY,113,113,0.00,0.00%,0
5,土曜日,L2_一般｜リースバック - LP07,0,15,0.00%,JPY,0,0,0.00,0,0
5,日曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜埼玉LP06,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,【CP】検索_リースバックコンサル,12,107,11.21%,JPY,3340,40080,1.00,8.33%,40080
5,月曜日,【CP】検索_リースバックコンサル,6,80,7.50%,JPY,825,4951,1.00,16.67%,4951
5,火曜日,【CP】検索_リースバックコンサル,14,124,11.29%,JPY,1741,24379,1.00,7.14%,24379
5,水曜日,【CP】検索_リースバックコンサル,9,147,6.12%,JPY,2718,24464,1.00,11.11%,24464
5,木曜日,【CP】検索_リースバックコンサル,12,127,9.45%,JPY,2596,31153,1.00,8.33%,31153
5,金曜日,【CP】検索_リースバックコンサル,4,106,3.77%,JPY,1100,4400,0.00,0.00%,0
5,土曜日,【CP】検索_リースバックコンサル,10,113,8.85%,JPY,1501,15009,1.00,10.00%,15009
5,日曜日,【CP】P-MAX_リースバックコンサル,3,210,1.43%,JPY,39,116,0.00,0.00%,0
5,月曜日,【CP】P-MAX_リースバックコンサル,7,172,4.07%,JPY,23,160,0.00,0.00%,0
5,火曜日,【CP】P-MAX_リースバックコンサル,6,141,4.26%,JPY,385,2311,1.00,16.67%,2311
5,水曜日,【CP】P-MAX_リースバックコンサル,6,106,5.66%,JPY,66,395,0.00,0.00%,0
5,木曜日,【CP】P-MAX_リースバックコンサル,2,178,1.12%,JPY,92,184,0.00,0.00%,0
5,金曜日,【CP】P-MAX_リースバックコンサル,4,71,5.63%,JPY,71,284,0.00,0.00%,0
5,土曜日,【CP】P-MAX_リースバックコンサル,1,55,1.82%,JPY,27,27,0.00,0.00%,0
5,日曜日,【CP】リマーケティング_リースバックコンサル,0,241,0.00%,JPY,0,0,0.00,0,0
5,月曜日,【CP】リマーケティング_リースバックコンサル,0,198,0.00%,JPY,0,0,0.00,0,0
5,火曜日,【CP】リマーケティング_リースバックコンサル,2,188,1.06%,JPY,48,97,0.00,0.00%,0
5,水曜日,【CP】リマーケティング_リースバックコンサル,0,116,0.00%,JPY,0,0,0.00,0,0
5,木曜日,【CP】リマーケティング_リースバックコンサル,21,"2,224",0.94%,JPY,7,140,0.00,0.00%,0
5,金曜日,【CP】リマーケティング_リースバックコンサル,8,308,2.60%,JPY,20,160,0.00,0.00%,0
5,土曜日,【CP】リマーケティング_リースバックコンサル,1,107,0.93%,JPY,104,104,0.00,0.00%,0
5,日曜日,【CP】検索_「リースバック」完全一致のみ,0,3,0.00%,JPY,0,0,0.00,0,0
5,月曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,【CP】検索_「リースバック」完全一致のみ,1,3,33.33%,JPY,5647,5647,0.00,0.00%,0
5,水曜日,【CP】検索_「リースバック」完全一致のみ,1,8,12.50%,JPY,4848,4848,0.00,0.00%,0
5,木曜日,【CP】検索_「リースバック」完全一致のみ,2,4,50.00%,JPY,6981,13962,0.00,0.00%,0
5,金曜日,【CP】検索_「リースバック」完全一致のみ,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,【CP】検索_「リースバック」完全一致のみ,2,4,50.00%,JPY,1237,2474,0.00,0.00%,0
5,日曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,月曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,火曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
5,日曜日,［不動産］リースバック｜強化,5,57,8.77%,JPY,1292,6462,1.00,20.00%,6462
5,月曜日,［不動産］リースバック｜強化,1,25,4.00%,JPY,2823,2823,0.00,0.00%,0
5,火曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
5,水曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
5,木曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
5,金曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
5,土曜日,［不動産］リースバック｜強化,11,55,20.00%,JPY,861,9475,2.00,18.18%,4738
6,日曜日,01_指名,0,1,0.00%,JPY,0,0,0.00,0,0
6,月曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
6,火曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
